"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-06-25T11:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",28.8,"bereinigt"
"2025-06-25T11:00+0100","Zch_Rosengartenstrasse","WD","h1","°",208.18,"bereinigt"
"2025-06-25T11:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.66,"bereinigt"
"2025-06-25T11:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.5,"bereinigt"
"2025-06-25T11:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.12,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",36.95,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",29.42,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",52.81,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.73,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.29,"bereinigt"
"2025-06-25T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",969.41,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",35.8,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",907.96,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",28.84,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",253.55,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.21,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.95,"bereinigt"
"2025-06-25T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.99,"bereinigt"
"2025-06-25T12:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",35.16,"bereinigt"
"2025-06-25T12:00+0100","Zch_Heubeeribüel","T","h1","°C",28.94,"bereinigt"
"2025-06-25T12:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.76,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",31.95,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","T","h1","°C",29.59,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","WD","h1","°",180.24,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.86,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.41,"bereinigt"
"2025-06-25T12:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",966.64,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",31.47,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","T","h1","°C",31.04,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","WD","h1","°",51.81,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.76,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.27,"bereinigt"
"2025-06-25T12:00+0100","Zch_Schimmelstrasse","p","h1","hPa",968.93,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",30.17,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",917.37,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",30.21,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",248.83,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.19,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.9,"bereinigt"
"2025-06-25T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.58,"bereinigt"
"2025-06-25T13:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",34.17,"bereinigt"
"2025-06-25T13:00+0100","Zch_Heubeeribüel","T","h1","°C",29.36,"bereinigt"
"2025-06-25T13:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.22,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",26.18,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","T","h1","°C",31.45,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","WD","h1","°",204.77,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.72,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.45,"bereinigt"
"2025-06-25T13:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",966.03,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",28.91,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","T","h1","°C",32.28,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","WD","h1","°",21.09,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.66,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.16,"bereinigt"
"2025-06-25T13:00+0100","Zch_Schimmelstrasse","p","h1","hPa",968.23,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",28.07,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",874.92,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",30.87,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",248.71,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.5,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.05,"bereinigt"
"2025-06-25T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.93,"bereinigt"
"2025-06-25T14:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",29.43,"bereinigt"
"2025-06-25T14:00+0100","Zch_Heubeeribüel","T","h1","°C",30.6,"bereinigt"
"2025-06-25T14:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.74,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",23.79,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","T","h1","°C",32.04,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","WD","h1","°",202.94,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.67,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.42,"bereinigt"
"2025-06-25T14:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",965.47,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",23.72,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","T","h1","°C",33.31,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","WD","h1","°",1.27,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.7,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.28,"bereinigt"
"2025-06-25T14:00+0100","Zch_Schimmelstrasse","p","h1","hPa",967.61,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",23.95,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",793.88,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",32.31,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",301.53,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.68,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.28,"bereinigt"
"2025-06-25T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.28,"bereinigt"
"2025-06-25T15:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",27.65,"bereinigt"
"2025-06-25T15:00+0100","Zch_Heubeeribüel","T","h1","°C",30.84,"bereinigt"
"2025-06-25T15:00+0100","Zch_Heubeeribüel","p","h1","hPa",946.25,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",21.74,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","T","h1","°C",32.44,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","WD","h1","°",195.82,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.45,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.16,"bereinigt"
"2025-06-25T15:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",964.97,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",21.75,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","T","h1","°C",33.14,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","WD","h1","°",345.57,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.87,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.48,"bereinigt"
"2025-06-25T15:00+0100","Zch_Schimmelstrasse","p","h1","hPa",967.11,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",21.93,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",678.25,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",32.48,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",346.06,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.66,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.32,"bereinigt"
"2025-06-25T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.85,"bereinigt"
"2025-06-25T16:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",28.9,"bereinigt"
"2025-06-25T16:00+0100","Zch_Heubeeribüel","T","h1","°C",30.36,"bereinigt"
"2025-06-25T16:00+0100","Zch_Heubeeribüel","p","h1","hPa",945.71,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",22.9,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","T","h1","°C",32.64,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","WD","h1","°",170.53,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.44,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.15,"bereinigt"
"2025-06-25T16:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",964.33,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",22.2,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","T","h1","°C",33.27,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","WD","h1","°",4.35,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.76,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.49,"bereinigt"
"2025-06-25T16:00+0100","Zch_Schimmelstrasse","p","h1","hPa",966.52,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",21.47,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",528.58,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",32.57,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",43.74,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.32,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.83,"bereinigt"
"2025-06-25T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.2,"bereinigt"
"2025-06-25T17:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",32.99,"bereinigt"
"2025-06-25T17:00+0100","Zch_Heubeeribüel","T","h1","°C",29.56,"bereinigt"
"2025-06-25T17:00+0100","Zch_Heubeeribüel","p","h1","hPa",945.29,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",23.14,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","T","h1","°C",32.96,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","WD","h1","°",105.4,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.5,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.18,"bereinigt"
"2025-06-25T17:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",963.88,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",22.91,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","T","h1","°C",33.31,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","WD","h1","°",354.73,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.8,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.43,"bereinigt"
"2025-06-25T17:00+0100","Zch_Schimmelstrasse","p","h1","hPa",966.14,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",22.71,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",363.34,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",32.68,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",86.39,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.65,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.43,"bereinigt"
"2025-06-25T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.75,"bereinigt"
"2025-06-25T18:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",36.27,"bereinigt"
"2025-06-25T18:00+0100","Zch_Heubeeribüel","T","h1","°C",28.33,"bereinigt"
"2025-06-25T18:00+0100","Zch_Heubeeribüel","p","h1","hPa",944.88,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",24.34,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","T","h1","°C",32.05,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","WD","h1","°",72.71,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.54,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.47,"bereinigt"
"2025-06-25T18:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",963.53,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",27.58,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","T","h1","°C",32.39,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","WD","h1","°",145.72,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.46,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.35,"bereinigt"
"2025-06-25T18:00+0100","Zch_Schimmelstrasse","p","h1","hPa",965.77,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",25.06,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",192.27,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",32.09,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",82.46,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.3,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.19,"bereinigt"
"2025-06-25T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.41,"bereinigt"
"2025-06-25T19:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",36.16,"bereinigt"
"2025-06-25T19:00+0100","Zch_Heubeeribüel","T","h1","°C",27.51,"bereinigt"
"2025-06-25T19:00+0100","Zch_Heubeeribüel","p","h1","hPa",944.23,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",31.26,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","T","h1","°C",30.38,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","WD","h1","°",66.33,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.28,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.18,"bereinigt"
"2025-06-25T19:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",963.09,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",34.64,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","T","h1","°C",30.78,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","WD","h1","°",135.28,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.5,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.47,"bereinigt"
"2025-06-25T19:00+0100","Zch_Schimmelstrasse","p","h1","hPa",965.37,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",29.28,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",61.08,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",31.16,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",99.67,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.11,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.06,"bereinigt"
"2025-06-25T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.0,"bereinigt"
"2025-06-25T20:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",34.76,"bereinigt"
"2025-06-25T20:00+0100","Zch_Heubeeribüel","T","h1","°C",27.07,"bereinigt"
"2025-06-25T20:00+0100","Zch_Heubeeribüel","p","h1","hPa",944.04,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",37.33,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","T","h1","°C",28.08,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","WD","h1","°",74.2,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.25,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.16,"bereinigt"
"2025-06-25T20:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",962.95,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",42.29,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","T","h1","°C",28.22,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","WD","h1","°",144.19,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.51,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.49,"bereinigt"
"2025-06-25T20:00+0100","Zch_Schimmelstrasse","p","h1","hPa",965.28,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",36.44,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",1.38,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",28.91,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",126.37,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.75,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.6,"bereinigt"
"2025-06-25T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.88,"bereinigt"
"2025-06-25T21:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",34.09,"bereinigt"
"2025-06-25T21:00+0100","Zch_Heubeeribüel","T","h1","°C",26.61,"bereinigt"
"2025-06-25T21:00+0100","Zch_Heubeeribüel","p","h1","hPa",944.38,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",42.82,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","T","h1","°C",26.72,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","WD","h1","°",251.57,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.24,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.02,"bereinigt"
"2025-06-25T21:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",963.35,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",47.47,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","T","h1","°C",26.6,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","WD","h1","°",142.03,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.42,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.39,"bereinigt"
"2025-06-25T21:00+0100","Zch_Schimmelstrasse","p","h1","hPa",965.72,"bereinigt"
"2025-06-25T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",39.48,"bereinigt"
"2025-06-25T21:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-06-25T21:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-06-25T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",27.18,"bereinigt"
"2025-06-25T21:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",92.23,"bereinigt"
"2025-06-25T21:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.81,"bereinigt"
